Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossQ	Time
67	200.0	0.0	200.0	200.0	200.0	0.0	200.0	200.0	200.0	200.0	40199	100.80447916666667	5.980145099967614	105.67547	63.585888	0.06738992055257162	163.19830417633057
68	200.0	0.0	200.0	200.0	200.0	0.0	200.0	200.0	200.0	200.0	40799	102.51365885416666	3.7130512620322342	105.1438	62.809326	0.06810867309570312	165.56905341148376
69	200.0	0.0	200.0	200.0	200.0	0.0	200.0	200.0	200.0	200.0	41399	102.63328125	3.1420135819181834	104.85157	75.11793	0.010113598505655925	168.36102652549744
70	200.0	0.0	200.0	200.0	200.0	0.0	200.0	200.0	200.0	200.0	41999	102.50113932291667	2.9369766266909867	104.68682	86.097145	0.002748276988665263	171.14551281929016
71	200.0	0.0	200.0	200.0	200.0	0.0	200.0	200.0	200.0	200.0	42599	102.40876953125	3.0042027852660014	104.47916	85.292465	0.0024083564678827924	174.27482962608337
72	200.0	0.0	200.0	200.0	200.0	0.0	200.0	200.0	200.0	200.0	43199	103.16594401041667	2.0857909982885787	104.46635	85.2336	0.0019451864560445149	177.28398942947388
73	200.0	0.0	200.0	200.0	200.0	0.0	200.0	200.0	200.0	200.0	43799	103.59139322916667	0.8554061704184591	104.361275	94.871574	0.0016547730565071106	180.1845052242279
74	200.0	0.0	200.0	200.0	200.0	0.0	200.0	200.0	200.0	200.0	44399	103.60729166666667	0.22172157821661576	104.089676	101.37668	0.0015860148270924886	182.8535611629486
75	200.0	0.0	200.0	200.0	200.0	0.0	200.0	200.0	200.0	200.0	44999	103.462578125	0.3350034897655705	103.99628	95.55593	0.0021111353238423666	185.86109161376953
76	126.2	90.38672555331341	200.0	15.0	200.0	0.0	200.0	200.0	126.2	200.0	45599	102.72920572916667	2.3731396908289026	104.05868	85.381454	0.07894341786702475	188.73033905029297
77	200.0	0.0	200.0	200.0	200.0	0.0	200.0	200.0	200.0	200.0	46199	102.15576822916667	2.6198285803396724	103.89368	85.92437	0.09253213882446289	191.67003798484802
78	154.25	47.58347927589995	200.0	90.0	52.8	32.652105000099155	84.0	10.0	154.25	52.8	46799	101.90329427083333	2.830539369978803	105.24712	73.582726	0.09468741099039714	193.76803302764893
79	128.0	77.61765263134411	200.0	15.0	200.0	0.0	200.0	200.0	128.0	200.0	47399	101.49756510416667	4.541460478882317	104.71752	68.8025	0.296598637898763	196.17883348464966
80	158.5	69.58986995245787	200.0	38.0	200.0	0.0	200.0	200.0	158.5	200.0	47999	101.56408854166666	5.576831666124742	104.56882	61.398365	0.12388648986816406	198.5832223892212
81	200.0	0.0	200.0	200.0	200.0	0.0	200.0	200.0	200.0	200.0	48599	100.9646484375	6.8680893297675345	104.73602	52.601036	0.27093058268229164	201.0187795162201
82	200.0	0.0	200.0	200.0	200.0	0.0	200.0	200.0	200.0	200.0	49199	101.76963541666667	5.624694146777375	104.37265	46.902985	0.1321657943725586	203.77749872207642
83	200.0	0.0	200.0	200.0	200.0	0.0	200.0	200.0	200.0	200.0	49799	102.45013020833333	4.219101258525031	104.31143	43.4004	0.06865291595458985	206.46387314796448
84	200.0	0.0	200.0	200.0	200.0	0.0	200.0	200.0	200.0	200.0	50399	103.00904947916666	0.4196928275521252	103.95306	99.294945	0.011774278481801351	209.05249309539795
85	200.0	0.0	200.0	200.0	200.0	0.0	200.0	200.0	200.0	200.0	50999	102.7739453125	0.49248234389618395	103.74063	100.24516	0.0012406742572784425	211.74237513542175
86	200.0	0.0	200.0	200.0	200.0	0.0	200.0	200.0	200.0	200.0	51599	102.19824869791667	1.1840947097151988	103.58195	95.87805	0.0016041286786397297	214.3319821357727
87	200.0	0.0	200.0	200.0	200.0	0.0	200.0	200.0	200.0	200.0	52199	102.08540364583334	1.2376314343869956	103.51519	95.949005	0.0018822916348775229	217.09017610549927
88	200.0	0.0	200.0	200.0	200.0	0.0	200.0	200.0	200.0	200.0	52799	102.29708333333333	1.1846988446601365	103.49396	96.19108	0.0018754927317301431	219.77556586265564
89	200.0	0.0	200.0	200.0	200.0	0.0	200.0	200.0	200.0	200.0	53399	102.35876953125	0.9006956167286153	103.397026	96.16738	0.002018178304036458	222.2901909351349
90	200.0	0.0	200.0	200.0	200.0	0.0	200.0	200.0	200.0	200.0	53999	102.40510416666666	0.2924045130835828	103.187614	100.60168	0.00196906586488088	224.73466420173645
91	200.0	0.0	200.0	200.0	200.0	0.0	200.0	200.0	200.0	200.0	54599	102.25647786458333	0.31683337859331184	103.12295	101.04663	0.0020947937170664468	227.2424876689911
92	162.5	64.9519052838329	200.0	50.0	200.0	0.0	200.0	200.0	162.5	200.0	55199	102.05599609375	0.2853600958754287	103.0364	100.9021	0.01851996103922526	229.60671257972717
93	200.0	0.0	200.0	200.0	200.0	0.0	200.0	200.0	200.0	200.0	55799	102.01700520833333	0.23868749789037952	102.72579	101.203156	0.02767947196960449	232.07403588294983
94	200.0	0.0	200.0	200.0	200.0	0.0	200.0	200.0	200.0	200.0	56399	102.02200520833334	0.6556844351138136	102.85062	97.539894	0.059865926106770835	234.47772598266602
95	200.0	0.0	200.0	200.0	200.0	0.0	200.0	200.0	200.0	200.0	56999	102.12091145833334	0.7379213325730638	103.33303	97.94843	0.033074137369791666	236.9986584186554
96	200.0	0.0	200.0	200.0	200.0	0.0	200.0	200.0	200.0	200.0	57599	101.88505208333333	0.7452703244094135	102.76156	98.28184	0.001256475547949473	239.49050879478455
97	200.0	0.0	200.0	200.0	200.0	0.0	200.0	200.0	200.0	200.0	58199	101.94372395833334	0.579070854037542	102.56739	98.53686	0.0011446348826090495	241.93098735809326
98	190.33333333333334	13.670731350976542	200.0	171.0	200.0	0.0	200.0	200.0	190.33333333333334	200.0	58799	101.99404947916666	0.38756308093430125	102.67257	100.24405	0.033803888956705726	244.26078844070435
99	200.0	0.0	200.0	200.0	200.0	0.0	200.0	200.0	200.0	200.0	59399	102.013515625	0.2536640722047695	102.53856	100.398415	0.04387853940327962	246.68133997917175
100	200.0	0.0	200.0	200.0	200.0	0.0	200.0	200.0	200.0	200.0	59999	102.01513020833333	0.19911924183277283	102.424866	100.950134	0.03296778678894043	249.1467502117157
