Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossQ	Time
90	106.5	2.6299556396765835	109.0	102.0	93.4	39.23569728456791	116.0	15.0	106.5	93.4	53999	106.98709635416667	3.030078435539389	113.48858	98.22209	0.8403749593098958	488.9644796848297
91	107.6	4.543126609467145	114.0	101.0	200.0	0.0	200.0	200.0	107.6	200.0	54599	106.85671875	3.257792890628434	113.06409	93.29669	0.9164362589518229	494.41197896003723
92	115.0	13.354150416006753	139.0	101.0	91.2	19.620397176193006	102.0	52.0	115.0	91.2	55199	105.56741536458334	4.410234051387844	111.57694	86.01528	0.9162069702148438	499.30524921417236
93	103.83333333333333	2.7938425115619543	107.0	99.0	49.4	41.778463818844514	102.0	12.0	103.83333333333333	49.4	55799	103.81837239583334	6.388777493745054	110.29272	79.80081	0.8077843729654948	504.7104616165161
94	87.83333333333333	32.28217644483756	106.0	16.0	14.0	2.756809750418044	18.0	10.0	87.83333333333333	14.0	56399	102.17383463541667	8.47778423415183	109.873566	72.49252	0.7409394327799479	510.47714042663574
95	74.22222222222223	42.9645263075637	108.0	12.0	34.4	30.31567315865673	95.0	18.0	74.22222222222223	34.4	56999	100.00322265625	10.575528207848533	109.45959	65.07853	0.7858160400390625	515.6852986812592
96	80.71428571428571	35.32184413349721	107.0	24.0	147.8	42.76634144905898	200.0	107.0	80.71428571428571	147.8	57599	97.72173177083333	12.962241338627875	108.86989	57.952595	0.8649367268880208	520.9661486148834
97	102.16666666666667	3.1313824390212712	106.0	97.0	35.4	33.4759606494907	102.0	14.0	102.16666666666667	35.4	58199	95.65317708333333	14.951325540455157	108.694534	50.490044	0.7944137573242187	525.6459259986877
98	89.42857142857143	32.10187770918326	107.0	11.0	86.2	33.19879457054879	106.0	20.0	89.42857142857143	86.2	58799	92.90070963541666	17.22121239198913	108.40286	42.297333	0.7823248799641928	530.6732585430145
99	92.66666666666667	31.605202651389796	115.0	23.0	105.6	3.7202149655158956	113.0	103.0	92.66666666666667	105.6	59399	90.05792317708334	19.44459945374722	108.75113	35.140438	0.5298653157552083	536.2606072425842
100	109.16666666666667	6.93821955434605	119.0	97.0	102.6	3.1368775742013497	107.0	98.0	109.16666666666667	102.6	59999	86.90109375	21.326692488522454	107.90847	24.525833	0.47040929158528644	541.1322529315948
